ID	symbol	lfc	p
ENSMUSG00000072082	ENSMUSG00000072082	Ccnf	-0.0175097484988724	0.898600134824766
ENSMUSG00000072100	ENSMUSG00000072100	Cldn34b1	0	1
ENSMUSG00000072109	ENSMUSG00000072109	A530040E14Rik	0	1
ENSMUSG00000072115	ENSMUSG00000072115	Ang	0.918293390864791	0.00215902305854786
ENSMUSG00000072145	ENSMUSG00000072145	BC061237	0	1
ENSMUSG00000072188	ENSMUSG00000072188	Gm10354	0	1
ENSMUSG00000072214	ENSMUSG00000072214	Sept5	-1.77322060228752	2.27636955413133e-06
ENSMUSG00000072235	ENSMUSG00000072235	Tuba1a	-0.588854242802498	0.000776083913974677
ENSMUSG00000072244	ENSMUSG00000072244	Trim6	0.792025821131751	0.0469123351082416
ENSMUSG00000072249	ENSMUSG00000072249	Fthl17f	0	1
ENSMUSG00000072255	ENSMUSG00000072255	Rpl31-ps17	0	1
ENSMUSG00000072258	ENSMUSG00000072258	Taf1a	0.0945670549785254	0.548734646747195
ENSMUSG00000072259	ENSMUSG00000072259	Gm5592	0	1
ENSMUSG00000072294	ENSMUSG00000072294	Klf12	-0.405223148283339	0.229643994464251
ENSMUSG00000072295	ENSMUSG00000072295	C2cd6	0	1
ENSMUSG00000072324	ENSMUSG00000072324	Gm8420	0	1
ENSMUSG00000072381	ENSMUSG00000072381	Gm10355	0	1
ENSMUSG00000072387	ENSMUSG00000072387	Gm10356	0	1
ENSMUSG00000072407	ENSMUSG00000072407	Gm6419	-0.0779473454321061	0.626296494605121
ENSMUSG00000072419	ENSMUSG00000072419	Dppa2	0	1
ENSMUSG00000072421	ENSMUSG00000072421	Gm10357	0	1
ENSMUSG00000072423	ENSMUSG00000072423	Psmb11	0	1
ENSMUSG00000072437	ENSMUSG00000072437	Nanos1	-0.176469929295774	0.421875059458967
ENSMUSG00000072460	ENSMUSG00000072460	Atp5l-ps1	0	1
ENSMUSG00000072473	ENSMUSG00000072473	1700024G13Rik	0	1
ENSMUSG00000072476	ENSMUSG00000072476	Gm9008	0	1
ENSMUSG00000072477	ENSMUSG00000072477	Gm10360	0	1
ENSMUSG00000072479	ENSMUSG00000072479	Xlr5b	0	1
ENSMUSG00000072487	ENSMUSG00000072487	Mroh5	0	1
ENSMUSG00000072492	ENSMUSG00000072492	Gm10364	0	1
ENSMUSG00000072494	ENSMUSG00000072494	Ppp1r3e	0.42308821651438	0.0501886853533936
ENSMUSG00000072501	ENSMUSG00000072501	Phf20l1	-0.0243280317425143	0.882102761682152
ENSMUSG00000072511	ENSMUSG00000072511	Hhla1	0	1
ENSMUSG00000072541	ENSMUSG00000072541	Gm5046	0	1
ENSMUSG00000072553	ENSMUSG00000072553	Gm525	0	1
ENSMUSG00000072568	ENSMUSG00000072568	Fam84b	0.191515694471221	0.148318508957833
ENSMUSG00000072571	ENSMUSG00000072571	Tmem253	0	1
ENSMUSG00000072572	ENSMUSG00000072572	Slc39a2	-5.54262707548828	1.78708402310205e-08
ENSMUSG00000072573	ENSMUSG00000072573	Gm10369	0.27875112996923	0.551899986971457
ENSMUSG00000072574	ENSMUSG00000072574	Gm17184	0	1
ENSMUSG00000072575	ENSMUSG00000072575	Eddm3b	0	1
ENSMUSG00000072576	ENSMUSG00000072576	Gm16020	0	1
ENSMUSG00000072582	ENSMUSG00000072582	Ptrh2	0.0959491909217713	0.386034484996766
ENSMUSG00000072584	ENSMUSG00000072584	Gm7489	0	1
ENSMUSG00000072589	ENSMUSG00000072589	Gm10371	0	1
ENSMUSG00000072591	ENSMUSG00000072591	5930412G12Rik	-0.542419632778934	0.00221747537491748
ENSMUSG00000072592	ENSMUSG00000072592	Gm10373	0	1
ENSMUSG00000072594	ENSMUSG00000072594	Gm16439	0.100625924920402	0.878903535789946
ENSMUSG00000072595	ENSMUSG00000072595	4930503E14Rik	0	1
ENSMUSG00000072596	ENSMUSG00000072596	Ear2	0	1
ENSMUSG00000072598	ENSMUSG00000072598	Ang6	0	1
ENSMUSG00000072599	ENSMUSG00000072599	Ear-ps2	0	1
ENSMUSG00000072600	ENSMUSG00000072600	Ear-ps9	0	1
ENSMUSG00000072601	ENSMUSG00000072601	Ear1	0	1
ENSMUSG00000072605	ENSMUSG00000072605	Gm10376	0	1
ENSMUSG00000072612	ENSMUSG00000072612	Gm10382	0	1
ENSMUSG00000072616	ENSMUSG00000072616	Gm7853	0	1
ENSMUSG00000072618	ENSMUSG00000072618	Gm10384	-0.446364538671334	0.104568807960165
ENSMUSG00000072620	ENSMUSG00000072620	Slfn2	-0.278571298035922	0.169285530814687
ENSMUSG00000072621	ENSMUSG00000072621	Slfn10-ps	2.8052754391658	0.000119451314721713
ENSMUSG00000072623	ENSMUSG00000072623	Zfp9	-0.0701869639170601	0.506385755787634
ENSMUSG00000072624	ENSMUSG00000072624	Gm5460	0	1
ENSMUSG00000072625	ENSMUSG00000072625	Gdf2	0	1
ENSMUSG00000072640	ENSMUSG00000072640	Lyrm9	-0.331356962930595	0.0831738877311675
ENSMUSG00000072647	ENSMUSG00000072647	Adam1a	-0.0165884895984323	0.952861769006444
ENSMUSG00000072653	ENSMUSG00000072653	Zfp783	0.0233712161661891	0.904462139483188
ENSMUSG00000072660	ENSMUSG00000072660	Gm6288	-0.129556236532533	0.808535829420757
ENSMUSG00000072662	ENSMUSG00000072662	Mansc4	0	1
ENSMUSG00000072663	ENSMUSG00000072663	Spef2	0	1
ENSMUSG00000072664	ENSMUSG00000072664	Ugt3a1	0	1
ENSMUSG00000072672	ENSMUSG00000072672	Duxbl3	0	1
ENSMUSG00000072673	ENSMUSG00000072673	Gm10392	0	1
ENSMUSG00000072674	ENSMUSG00000072674	Plac9b	0	1
ENSMUSG00000072675	ENSMUSG00000072675	Duxbl2	0	1
ENSMUSG00000072676	ENSMUSG00000072676	Tmem254a	0	1
ENSMUSG00000072677	ENSMUSG00000072677	Sox5it	0	1
ENSMUSG00000072679	ENSMUSG00000072679	D6Ertd474e	0	1
ENSMUSG00000072680	ENSMUSG00000072680	Tmem254c	0	1
ENSMUSG00000072683	ENSMUSG00000072683	Gm7457	0	1
ENSMUSG00000072686	ENSMUSG00000072686	Gm10398	0	1
ENSMUSG00000072688	ENSMUSG00000072688	Gm10399	0	1
ENSMUSG00000072692	ENSMUSG00000072692	Rpl37rt	0.237696311542456	0.153702401412213
ENSMUSG00000072693	ENSMUSG00000072693	Gm10401	0	1
ENSMUSG00000072694	ENSMUSG00000072694	1500011B03Rik	0.175116011585517	0.301745379238274
ENSMUSG00000072704	ENSMUSG00000072704	Smim10l1	0.233307824073079	0.0527520553487631
ENSMUSG00000072707	ENSMUSG00000072707	Olfr31	0	1
ENSMUSG00000072708	ENSMUSG00000072708	Olfr381	0	1
ENSMUSG00000072709	ENSMUSG00000072709	Olfr380	0	1
ENSMUSG00000072714	ENSMUSG00000072714	Rpl21-ps4	0	1
ENSMUSG00000072717	ENSMUSG00000072717	Klra11-ps	0	1
ENSMUSG00000072718	ENSMUSG00000072718	Klra10	0	1
ENSMUSG00000072720	ENSMUSG00000072720	Myo18b	-0.88950315517857	0.0019447916116897
ENSMUSG00000072721	ENSMUSG00000072721	Klra14-ps	0	1
ENSMUSG00000072722	ENSMUSG00000072722	Gm6588	0	1
ENSMUSG00000072723	ENSMUSG00000072723	Gm10044	0	1
ENSMUSG00000072726	ENSMUSG00000072726	Gm5797	0	1
ENSMUSG00000072731	ENSMUSG00000072731	Gm3715	0	1
ENSMUSG00000072738	ENSMUSG00000072738	Gm16440	0	1
ENSMUSG00000072739	ENSMUSG00000072739	Gm10408	0	1
ENSMUSG00000072753	ENSMUSG00000072753	9230020A06Rik	0	1
ENSMUSG00000072754	ENSMUSG00000072754	Lrcol1	0	1
ENSMUSG00000072761	ENSMUSG00000072761	Gm6712	0.215804327356084	0.652485344480801
ENSMUSG00000072762	ENSMUSG00000072762	4930522L14Rik	0.417201747816917	0.0508385585759629
ENSMUSG00000072763	ENSMUSG00000072763	5430403G16Rik	0.421698560981599	0.0761881981467296
ENSMUSG00000072768	ENSMUSG00000072768	Gm10418	0	1
ENSMUSG00000072769	ENSMUSG00000072769	Gm10419	-0.376794460244448	0.586899551915442
ENSMUSG00000072770	ENSMUSG00000072770	Acrbp	0.0739365545930158	0.76824356713026
ENSMUSG00000072772	ENSMUSG00000072772	Grcc10	0.0274297649109399	0.876367018799211
ENSMUSG00000072774	ENSMUSG00000072774	Zfp951	0.598277621810204	0.14810233435685
ENSMUSG00000072778	ENSMUSG00000072778	Vmn2r27	0	1
ENSMUSG00000072780	ENSMUSG00000072780	Vmn2r24	0	1
ENSMUSG00000072789	ENSMUSG00000072789	Gm10420	0	1
ENSMUSG00000072791	ENSMUSG00000072791	Abcb5	0	1
ENSMUSG00000072809	ENSMUSG00000072809	9330160F10Rik	-0.371860004589984	0.292459643020253
ENSMUSG00000072812	ENSMUSG00000072812	Ahnak2	-0.57808567863998	0.0124056799938612
ENSMUSG00000072813	ENSMUSG00000072813	E330014E10Rik	0	1
ENSMUSG00000072814	ENSMUSG00000072814	Gm7982	0	1
ENSMUSG00000072821	ENSMUSG00000072821	Gm6351	0	1
ENSMUSG00000072822	ENSMUSG00000072822	BC061212	0	1
ENSMUSG00000072825	ENSMUSG00000072825	Cep170b	-0.351892709479918	0.041272440070769
ENSMUSG00000072834	ENSMUSG00000072834	Gm12298	0	1
ENSMUSG00000072837	ENSMUSG00000072837	Mir546	0	1
ENSMUSG00000072844	ENSMUSG00000072844	G530011O06Rik	0	1
ENSMUSG00000072845	ENSMUSG00000072845	Tmprss11a	-4.09227661562648	0.000116060666072594
ENSMUSG00000072847	ENSMUSG00000072847	A530017D24Rik	0.017600651327309	0.932485257543779
ENSMUSG00000072849	ENSMUSG00000072849	Serpina1e	0	1
ENSMUSG00000072852	ENSMUSG00000072852	2310040G07Rik	0	1
ENSMUSG00000072872	ENSMUSG00000072872	Rybp	-0.116414833437657	0.734818567989825
ENSMUSG00000072874	ENSMUSG00000072874	Gm6116	0	1
ENSMUSG00000072875	ENSMUSG00000072875	Gpr27	0.0498084009150719	0.813385168471522
ENSMUSG00000072878	ENSMUSG00000072878	1700123L14Rik	0	1
ENSMUSG00000072884	ENSMUSG00000072884	Gm10433	0	1
ENSMUSG00000072888	ENSMUSG00000072888	Samt2	0	1
ENSMUSG00000072889	ENSMUSG00000072889	Nfxl1	-0.0725318802086651	0.54172276642732
ENSMUSG00000072893	ENSMUSG00000072893	4933439C10Rik	-0.0276875177974459	0.848456263210021
ENSMUSG00000072898	ENSMUSG00000072898	Gm10434	0	1
ENSMUSG00000072900	ENSMUSG00000072900	Mir540	0	1
ENSMUSG00000072902	ENSMUSG00000072902	Gm10435	0	1
ENSMUSG00000072905	ENSMUSG00000072905	Gm2016	0	1
ENSMUSG00000072915	ENSMUSG00000072915	Gm12258	-0.019718800508057	0.906046211384721
ENSMUSG00000072919	ENSMUSG00000072919	Noxred1	0.0451942001648547	0.907087308444877
ENSMUSG00000072923	ENSMUSG00000072923	Gm10439	0	1
ENSMUSG00000072929	ENSMUSG00000072929	Gm15109	0	1
ENSMUSG00000072930	ENSMUSG00000072930	Gm15107	0	1
ENSMUSG00000072931	ENSMUSG00000072931	Gm15080	0	1
ENSMUSG00000072934	ENSMUSG00000072934	Trpc5os	0	1
ENSMUSG00000072940	ENSMUSG00000072940	Gm10443	0.169243973622148	0.763308175822596
ENSMUSG00000072941	ENSMUSG00000072941	Sod3	-5.45746503351245	9.35031855634177e-08
ENSMUSG00000072944	ENSMUSG00000072944	Nup62cl	-1.61367204394851	0.00601896189302713
ENSMUSG00000072945	ENSMUSG00000072945	Ripply1	-0.559293159312059	0.032022211859416
ENSMUSG00000072946	ENSMUSG00000072946	Ptgr2	0.350803071005906	0.0298605449289028
ENSMUSG00000072949	ENSMUSG00000072949	Acot1	-1.41519207703303	2.06247971692184e-06
ENSMUSG00000072950	ENSMUSG00000072950	Gm10444	0	1
ENSMUSG00000072952	ENSMUSG00000072952	Gm5878	0	1
ENSMUSG00000072955	ENSMUSG00000072955	Tmsb15l	0	1
ENSMUSG00000072962	ENSMUSG00000072962	Gm16401	0	1
ENSMUSG00000072963	ENSMUSG00000072963	Gm10447	0	1
ENSMUSG00000072964	ENSMUSG00000072964	Bhlhb9	-0.0985950767494762	0.427706618219627
ENSMUSG00000072966	ENSMUSG00000072966	Gprasp2	-0.0118949403014595	0.965742344177742
ENSMUSG00000072968	ENSMUSG00000072968	Gm17728	0	1
ENSMUSG00000072969	ENSMUSG00000072969	Armcx5	-0.0546046453926787	0.834105840192439
ENSMUSG00000072972	ENSMUSG00000072972	Adam4	0.145000996795768	0.753624641833168
ENSMUSG00000072974	ENSMUSG00000072974	Gm4787	0.0234057526145888	0.960897709408622
ENSMUSG00000072978	ENSMUSG00000072978	Gm5830	0	1
ENSMUSG00000072980	ENSMUSG00000072980	Oip5	0.0672071973735787	0.710434489938671
ENSMUSG00000072982	ENSMUSG00000072982	9230009I02Rik	0	1
ENSMUSG00000072983	ENSMUSG00000072983	4933414I15Rik	0	1
ENSMUSG00000072995	ENSMUSG00000072995	Cpxcr1	0	1
ENSMUSG00000072999	ENSMUSG00000072999	Gm15401	0	1
ENSMUSG00000073000	ENSMUSG00000073000	Gm10451	0.249237222469857	0.695053353179201
ENSMUSG00000073001	ENSMUSG00000073001	Cylc1	0	1
ENSMUSG00000073002	ENSMUSG00000073002	Vamp5	-0.146757872984238	0.424601376355052
ENSMUSG00000073006	ENSMUSG00000073006	Gm732	0	1
ENSMUSG00000073007	ENSMUSG00000073007	Fam46d	0	1
ENSMUSG00000073008	ENSMUSG00000073008	Gpr174	-0.029312046331455	0.951463888440002
ENSMUSG00000073010	ENSMUSG00000073010	Gm5127	0	1
ENSMUSG00000073012	ENSMUSG00000073012	Fnd3c2	0	1
ENSMUSG00000073016	ENSMUSG00000073016	Uprt	0.391508609257122	0.103730744353313
ENSMUSG00000073018	ENSMUSG00000073018	Gm1070	0	1
ENSMUSG00000073027	ENSMUSG00000073027	Dmrtc1b	0	1
ENSMUSG00000073028	ENSMUSG00000073028	Igkv4-71	0	1
ENSMUSG00000073043	ENSMUSG00000073043	Atoh1	-0.456654728882969	0.138761560944687
ENSMUSG00000073045	ENSMUSG00000073045	Gm5570	0	1
ENSMUSG00000073051	ENSMUSG00000073051	Gm14812	0	1
ENSMUSG00000073052	ENSMUSG00000073052	D130052B06Rik	0	1
ENSMUSG00000073060	ENSMUSG00000073060	Zxda	0	1
ENSMUSG00000073062	ENSMUSG00000073062	Zxdb	-0.0471454620114209	0.819620526629438
ENSMUSG00000073063	ENSMUSG00000073063	Hbq1b	0	1
ENSMUSG00000073067	ENSMUSG00000073067	9130019P16Rik	0	1
ENSMUSG00000073069	ENSMUSG00000073069	Mageb2	0	1
ENSMUSG00000073073	ENSMUSG00000073073	Gm8098	-0.143335383323711	0.83198311261128
ENSMUSG00000073077	ENSMUSG00000073077	Gm7173	0.750937383532076	0.223009489581691
ENSMUSG00000073079	ENSMUSG00000073079	Srp54a	-0.304776568536077	0.276894336344985
ENSMUSG00000073085	ENSMUSG00000073085	Cldn34b4	0	1
ENSMUSG00000073094	ENSMUSG00000073094	Smim9	0	1
ENSMUSG00000073096	ENSMUSG00000073096	Lrrc61	0.638848691061758	0.000441235594638881
ENSMUSG00000073102	ENSMUSG00000073102	Drc1	-2.62109655446797	7.66976328976684e-05
ENSMUSG00000073103	ENSMUSG00000073103	Gm10466	0	1
ENSMUSG00000073110	ENSMUSG00000073110	Olfr444	0	1
ENSMUSG00000073111	ENSMUSG00000073111	Olfr446	0	1
ENSMUSG00000073116	ENSMUSG00000073116	Gm10471	0	1
ENSMUSG00000073117	ENSMUSG00000073117	Gm7347	0	1
ENSMUSG00000073119	ENSMUSG00000073119	Speer4a	0	1
ENSMUSG00000073125	ENSMUSG00000073125	Xlr3b	0	1
ENSMUSG00000073130	ENSMUSG00000073130	Gm1141	-0.758416726388878	0.100212381689435
ENSMUSG00000073131	ENSMUSG00000073131	Vma21	-0.0899195187453422	0.535827630177456
ENSMUSG00000073139	ENSMUSG00000073139	Tmem185a	0.167385866079268	0.0907592635831441
ENSMUSG00000073141	ENSMUSG00000073141	4930567H17Rik	0	1
ENSMUSG00000073144	ENSMUSG00000073144	4930599N23Rik	0	1
ENSMUSG00000073145	ENSMUSG00000073145	Gm12000	0	1
ENSMUSG00000073147	ENSMUSG00000073147	5031425E22Rik	-0.488443611952885	0.00171112609547686
ENSMUSG00000073152	ENSMUSG00000073152	Gm10475	0	1
ENSMUSG00000073154	ENSMUSG00000073154	9330158H04Rik	0	1
ENSMUSG00000073155	ENSMUSG00000073155	1810058I24Rik	-0.191019931067113	0.0838054568873749
ENSMUSG00000073158	ENSMUSG00000073158	9030624G23Rik	0	1
ENSMUSG00000073164	ENSMUSG00000073164	2410018L13Rik	0	1
ENSMUSG00000073173	ENSMUSG00000073173	Gm10477	0	1
ENSMUSG00000073174	ENSMUSG00000073174	Gm29254	0	1
ENSMUSG00000073176	ENSMUSG00000073176	Zfp449	0.0144349123104138	0.941258566803995
ENSMUSG00000073177	ENSMUSG00000073177	Gm773	0	1
ENSMUSG00000073179	ENSMUSG00000073179	Gm10478	0	1
ENSMUSG00000073184	ENSMUSG00000073184	Gm10479	0	1
ENSMUSG00000073197	ENSMUSG00000073197	5730507C01Rik	-0.433348764233689	0.408446233566732
ENSMUSG00000073198	ENSMUSG00000073198	Bnip3l-ps	-0.83999065162286	0.019020193259468
ENSMUSG00000073207	ENSMUSG00000073207	Ccdc160	0	1
ENSMUSG00000073208	ENSMUSG00000073208	Speer4c	0	1
ENSMUSG00000073209	ENSMUSG00000073209	Klf14	0.256632938827442	0.273805322226416
ENSMUSG00000073226	ENSMUSG00000073226	Gm10482	0	1
ENSMUSG00000073233	ENSMUSG00000073233	Gm9144	0.192093811065886	0.413630699729502
ENSMUSG00000073234	ENSMUSG00000073234	Gm8773	-0.716124375962825	0.150976675156727
ENSMUSG00000073236	ENSMUSG00000073236	2500004C02Rik	0.0848099291270305	0.671322115763651
ENSMUSG00000073242	ENSMUSG00000073242	Dnmt3aos	0	1
ENSMUSG00000073243	ENSMUSG00000073243	Gm9	0	1
ENSMUSG00000073245	ENSMUSG00000073245	Gm14819	0	1
ENSMUSG00000073247	ENSMUSG00000073247	Gm10486	0	1
ENSMUSG00000073255	ENSMUSG00000073255	Gm14632	0	1
ENSMUSG00000073257	ENSMUSG00000073257	Gm10488	0	1
ENSMUSG00000073267	ENSMUSG00000073267	Gm1993	0	1
ENSMUSG00000073274	ENSMUSG00000073274	Gm14636	0	1
ENSMUSG00000073290	ENSMUSG00000073290	Gm10490	0	1
ENSMUSG00000073291	ENSMUSG00000073291	Gm10491	0	1
ENSMUSG00000073293	ENSMUSG00000073293	Nudt10	0.256073513467779	0.351468404514084
ENSMUSG00000073294	ENSMUSG00000073294	AU022751	0	1
ENSMUSG00000073295	ENSMUSG00000073295	Nudt11	0.730019039381966	0.00114858551198421
ENSMUSG00000073367	ENSMUSG00000073367	Gm10493	0	1
ENSMUSG00000073371	ENSMUSG00000073371	Gm6594	0	1
ENSMUSG00000073374	ENSMUSG00000073374	C030034I22Rik	-0.0466987497014645	0.822894611890802
ENSMUSG00000073375	ENSMUSG00000073375	Lrrc30	-0.884983943444582	0.0465308570398052
ENSMUSG00000073377	ENSMUSG00000073377	AU016765	0	1
ENSMUSG00000073380	ENSMUSG00000073380	Arrdc5	0	1
ENSMUSG00000073386	ENSMUSG00000073386	9830107B12Rik	0	1
ENSMUSG00000073394	ENSMUSG00000073394	Runx2os1	0.101772429192943	0.828108112664833
ENSMUSG00000073396	ENSMUSG00000073396	Esp1	0	1
ENSMUSG00000073399	ENSMUSG00000073399	Trim40	0	1
ENSMUSG00000073400	ENSMUSG00000073400	Trim10	-0.485869788234321	0.0789074152281848
ENSMUSG00000073402	ENSMUSG00000073402	Gm8909	0	1
ENSMUSG00000073403	ENSMUSG00000073403	Gm10499	0	1
ENSMUSG00000073405	ENSMUSG00000073405	H2-T-ps	-0.367021425714827	0.356470398632279
ENSMUSG00000073406	ENSMUSG00000073406	H2-Bl	0	1
ENSMUSG00000073407	ENSMUSG00000073407	Gm6034	0	1
ENSMUSG00000073408	ENSMUSG00000073408	Dpcr1	0	1
ENSMUSG00000073409	ENSMUSG00000073409	H2-Q6	0	1
ENSMUSG00000073411	ENSMUSG00000073411	H2-D1	-0.156787413053734	0.286390801925946
ENSMUSG00000073412	ENSMUSG00000073412	Lst1	-0.423545517627954	0.0494786594064366
ENSMUSG00000073413	ENSMUSG00000073413	Ly6g6d	0	1
ENSMUSG00000073414	ENSMUSG00000073414	G6b	-2.23485024009944	0.000200984497707844
ENSMUSG00000073415	ENSMUSG00000073415	Gm10501	0.400271618190578	0.0978254374617711
ENSMUSG00000073418	ENSMUSG00000073418	C4b	0.705242138354083	0.0572942609750642
ENSMUSG00000073420	ENSMUSG00000073420	Btnl5-ps	0	1
ENSMUSG00000073421	ENSMUSG00000073421	H2-Ab1	0.297612939867396	0.130014482820024
ENSMUSG00000073422	ENSMUSG00000073422	H2-Ke6	0	1
ENSMUSG00000073423	ENSMUSG00000073423	Zfp414	-0.0372872830372651	0.805978384789842
ENSMUSG00000073424	ENSMUSG00000073424	Cyp4f15	0	1
ENSMUSG00000073427	ENSMUSG00000073427	Gm4924	0.142542917866101	0.461551418243245
ENSMUSG00000073430	ENSMUSG00000073430	Gm10505	-1.02448526484618	0.0197358083281233
ENSMUSG00000073433	ENSMUSG00000073433	Arhgdig	0.394314727172308	0.398066544314005
ENSMUSG00000073434	ENSMUSG00000073434	Wdr90	-0.00756075234782836	0.960412979871091
ENSMUSG00000073435	ENSMUSG00000073435	Nme3	-0.133062637883385	0.369722468909408
ENSMUSG00000073436	ENSMUSG00000073436	Eme2	0.2819292213296	0.0288802652080007
ENSMUSG00000073437	ENSMUSG00000073437	D330041H03Rik	-0.166755830001528	0.421933435248523
ENSMUSG00000073448	ENSMUSG00000073448	Gm10509	-0.260739337847687	0.621371192402858
ENSMUSG00000073457	ENSMUSG00000073457	Smok2b	0	1
ENSMUSG00000073458	ENSMUSG00000073458	Smok2a	0	1
ENSMUSG00000073460	ENSMUSG00000073460	Pnldc1	-0.190070514470176	0.588187971656267
ENSMUSG00000073468	ENSMUSG00000073468	Sft2d1	-0.259937947543452	0.639966676053673
ENSMUSG00000073471	ENSMUSG00000073471	Rsph3a	0.840009687604646	0.00962241758131664
ENSMUSG00000073478	ENSMUSG00000073478	D730003I15Rik	-0.294185357473003	0.298414349019285
ENSMUSG00000073481	ENSMUSG00000073481	Marc2	0.25730355843191	0.0154687112017375
ENSMUSG00000073482	ENSMUSG00000073482	Gm10517	0	1
ENSMUSG00000073485	ENSMUSG00000073485	H3f3aos	0.435397232375387	0.160264812901855
ENSMUSG00000073486	ENSMUSG00000073486	Gm10518	0	1
ENSMUSG00000073489	ENSMUSG00000073489	Ifi204	0.232843259134667	0.428670395065996
ENSMUSG00000073490	ENSMUSG00000073490	Ifi207	0.148717358084238	0.451647373072742
ENSMUSG00000073491	ENSMUSG00000073491	Ifi213	0	1
ENSMUSG00000073492	ENSMUSG00000073492	Gm10521	0	1
ENSMUSG00000073494	ENSMUSG00000073494	Sh2d1b2	0	1
ENSMUSG00000073497	ENSMUSG00000073497	AA792892	0	1
ENSMUSG00000073510	ENSMUSG00000073510	Gm7647	0	1
ENSMUSG00000073514	ENSMUSG00000073514	Dok6	0	1
ENSMUSG00000073528	ENSMUSG00000073528	Gm10530	0	1
ENSMUSG00000073529	ENSMUSG00000073529	F830208F22Rik	-1.01458082298288	0.133048502768204
ENSMUSG00000073530	ENSMUSG00000073530	Pappa2	-0.371789460759055	0.0181925869660311
ENSMUSG00000073532	ENSMUSG00000073532	Gm7276	0	1
ENSMUSG00000073535	ENSMUSG00000073535	Gm5532	4.14900974157758	0.000196682558046618
ENSMUSG00000073538	ENSMUSG00000073538	E330020D12Rik	0	1
ENSMUSG00000073542	ENSMUSG00000073542	Cep76	-5.14240842867298e-06	0.999955774515595
ENSMUSG00000073551	ENSMUSG00000073551	Spink13	0	1
ENSMUSG00000073554	ENSMUSG00000073554	Gm6960	0	1
ENSMUSG00000073555	ENSMUSG00000073555	Gm4951	-0.336109137744858	0.403107455120352
ENSMUSG00000073557	ENSMUSG00000073557	Ppp1r12b	-0.299127955565532	0.0258039537791317
ENSMUSG00000073559	ENSMUSG00000073559	Gm8618	0	1
ENSMUSG00000073563	ENSMUSG00000073563	Csnk1g3	-0.0316634897570823	0.747571744448626
ENSMUSG00000073565	ENSMUSG00000073565	Prr16	-0.00445184910970754	0.990044988821742
ENSMUSG00000073568	ENSMUSG00000073568	Arl14epl	0	1
ENSMUSG00000073569	ENSMUSG00000073569	Gm10540	0	1
ENSMUSG00000073572	ENSMUSG00000073572	Gm10542	0	1
ENSMUSG00000073573	ENSMUSG00000073573	Spink11	0	1
ENSMUSG00000073574	ENSMUSG00000073574	Grxcr2	0	1
ENSMUSG00000073590	ENSMUSG00000073590	3222401L13Rik	0.10160598598893	0.814011222112649
ENSMUSG00000073591	ENSMUSG00000073591	Pcdhb22	0.469755667257285	0.038885168206125
ENSMUSG00000073594	ENSMUSG00000073594	Gm10545	0	1
ENSMUSG00000073598	ENSMUSG00000073598	1700066B19Rik	0	1
ENSMUSG00000073599	ENSMUSG00000073599	Ecscr	0.0150080063486393	0.937336256893327
ENSMUSG00000073600	ENSMUSG00000073600	Prob1	-0.44304033333702	0.0223438354895101
ENSMUSG00000073601	ENSMUSG00000073601	Serpinb3c	-3.12497475119856	1.37847972787481e-07
ENSMUSG00000073602	ENSMUSG00000073602	Serpinb3b	-0.277573928231473	0.0478171760257646
ENSMUSG00000073607	ENSMUSG00000073607	Gm10548	0.340353143200092	0.449395381557296
ENSMUSG00000073608	ENSMUSG00000073608	Gal3st2c	0	1
ENSMUSG00000073609	ENSMUSG00000073609	D2hgdh	0.17182520873497	0.179169592096083
ENSMUSG00000073610	ENSMUSG00000073610	Gm10549	0	1
ENSMUSG00000073616	ENSMUSG00000073616	Cops9	-0.217060687660575	0.127674312816329
ENSMUSG00000073627	ENSMUSG00000073627	C130036L24Rik	0.572487897707973	0.0632091899395815
ENSMUSG00000073628	ENSMUSG00000073628	Gm10552	0	1
ENSMUSG00000073631	ENSMUSG00000073631	Gm10553	0	1
ENSMUSG00000073633	ENSMUSG00000073633	Fbxo36	-0.3831409649925	0.166968773910663
ENSMUSG00000073639	ENSMUSG00000073639	Rab18	-0.139698359160031	0.273063660105414
ENSMUSG00000073640	ENSMUSG00000073640	Rpl27-ps3	0	1
ENSMUSG00000073643	ENSMUSG00000073643	Wdfy1	0.0532524394512866	0.642763275678989
ENSMUSG00000073647	ENSMUSG00000073647	Gm10557	0.52419791332629	0.0775745863862405
ENSMUSG00000073650	ENSMUSG00000073650	Catip	0.0199368429286661	0.955914546297586
ENSMUSG00000073652	ENSMUSG00000073652	Apol7d	0	1
ENSMUSG00000073656	ENSMUSG00000073656	Gm10558	0	1
ENSMUSG00000073658	ENSMUSG00000073658	Crygb	0	1
ENSMUSG00000073664	ENSMUSG00000073664	Nbeal1	0.357019249949349	0.0922138194861197
ENSMUSG00000073676	ENSMUSG00000073676	Hspe1	0.376622397100371	0.0645089666092525
ENSMUSG00000073678	ENSMUSG00000073678	Pgap1	0.469229233458307	0.0174919374830944
ENSMUSG00000073679	ENSMUSG00000073679	Mxra8os	0	1
ENSMUSG00000073680	ENSMUSG00000073680	Tmem88b	-0.17819065398921	0.49703946564493
ENSMUSG00000073682	ENSMUSG00000073682	Gm10563	0	1
ENSMUSG00000073684	ENSMUSG00000073684	Faap20	0.224562402303394	0.105995659360448
ENSMUSG00000073686	ENSMUSG00000073686	Gm10564	0	1
